family_id,key,descriptor,file,crop_applied,crop_window_pairs,crop_threshold,crop_pad_windows,crop_stop_byte,regimes,boundary_kinds,class_transitions,phase_transitions,regime_0,frame_hex_0,frame_bits_len_0,class_digest_0,regime_1,frame_hex_1,frame_bits_len_1,class_digest_1,regime_2,frame_hex_2,frame_bits_len_2,class_digest_2,regime_3,frame_hex_3,frame_bits_len_3,class_digest_3,notes
ABCD10,ABCD10,prefix16_check4_counter4,captures/te160-keyabcd10-rep10-433920000.iq,true,15,98304,400,602190,"15:98304;16:131072;18:147456","[stable,truncation]","[false,true]","[false,true]",15:98304,abcd10,24,06017c95923ccb6afe1fa249c8d798b8,16:131072,abcd10,24,06017c95923ccb6afe1fa249c8d798b8,18:147456,2af344,22,af8d2c90b8d116bfeaf1c90243f77d9f,,,,"late class flip produces the first post-start FrameUnknown and truncates to the 22-bit prefix"
7EA5B0,7EA5B0,prefix8_flag4_payload8_counter4,captures/te180-key7ea5b0-rep10-433920000.iq,true,19,131060,400,624112,"19:155648;20:131060","[metamer]","[true]","[true]",19:155648,7ea5b0,24,c7ae6bd72816cb7860be44be68a3e42b,20:131060,7ea5b0,24,5bade9d09958953b74c8ba1518a949c6,,,,,,,,"physically realized regime metamer on the 7EA5B0 edge capture"
C0FFEE,C0FFEE,static,captures/te175-keyc0ffee-rep10-433920000.iq,true,15,98304,400,620910,"15:98304;18:147456;19:124507;20:131072","[stable,metamer,truncation]","[false,true,true]","[false,true,true]",15:98304,c0ffee,24,f0409e8cb4d2bdaba1fdd093301be576,18:147456,c0ffee,24,f0409e8cb4d2bdaba1fdd093301be576,19:124507,c0ffee,24,f95d84e675a90111441fc6ff321d2c7d,20:131072,c,4,7323e986e18afdcfabb11257246fc3a3,"stable cell followed by a metamer and then a truncation wall"
D15EA5,D15EA5,static,captures/te175-keyd15ea5-rep10-433920000.iq,true,15,98304,400,607110,"15:98304;18:147456;19:124507","[stable,metamer]","[false,true]","[false,true]",15:98304,d15ea5,24,0ce096fea1adcd848b8e0f359833feca,18:147456,d15ea5,24,0ce096fea1adcd848b8e0f359833feca,19:124507,d15ea5,24,cfd1d5dccfcd457eaf2b1f1921180c41,,,,,"stable recovery cell followed by a physically realized metamer"
BEEF90,BEEF90,prefix12_check4_payload4_counter4,captures/te170-keybeef90-rep10-433920000.iq,true,16,124507,400,607616,"16:131072;19:124507","[metamer]","[true]","[true]",16:131072,beef90,24,f85a7588338de63f1506c84cecb0e026,19:124507,beef90,24,90e4749d8fc0f59676f37db050274071,,,,,,,,"physically realized regime metamer on the BEEF90 edge capture"
A5C3D0,A5C3D0,prefix12_flag4_payload4_counter4,captures/te190-keya5c3d0-rep10-433920000.iq,true,15,98304,400,623700,"15:98304;20:131072","[truncation]","[true]","[true]",15:98304,a5c3d0,24,9f6094750e509ccb6fd90af68d59b170,20:131072,297,10,52023349a09d89ec15d322bd575c51e2,,,,,,,,"fine recovery cell followed by a canonical truncation wall"
BADA50,BADA50,prefix8_check4_flag4_payload4_counter4,captures/te165-keybada50-rep10-433920000.iq,true,15,98304,400,607650,"15:98304;20:131072;25:163840;30:196608","[stable,drift,truncation]","[false,true,true]","[false,true,true]",15:98304,bada50,24,7159ca25622a8934f3239c0ad37cc29b,20:131072,bada50,24,7159ca25622a8934f3239c0ad37cc29b,25:163840,b5,8,2e26f04f03ca27fe9cc1a2ced5518b74,30:196608,1,1,d9b11ba3ae13253181116a92d3f7173d,"stable recovery cell, then a drift wall, then a terminal truncation wall"
C4FE80,C4FE80,prefix8_flag4_check4_payload4_counter4,captures/te185-keyc4fe80-rep10-433920000.iq,true,15,98304,400,620730,"15:98304;20:131072","[truncation]","[true]","[true]",15:98304,c4fe80,24,3a1c5a892b97f4479d7f67cf4aa879b0,20:131072,189fd,17,59d564f951e404ae0333a024b0ebb1f4,,,,,,,,"fine recovery cell followed by the canonical truncation wall"
